ligand_id	barrier_energy	original_line
PV-005342386731	30.103	PV-005342386731 30.103
PV-005342445792	30.948	PV-005342445792 30.948
PV-005342445793	25.891	PV-005342445793 25.891
PV-005342445794	26.578	PV-005342445794 26.578
PV-005342447004	29.955	PV-005342447004 29.955
PV-005342452052	27.949	PV-005342452052 27.949
PV-005342454006	25.935	PV-005342454006 25.935
PV-005342454007	29.245	PV-005342454007 29.245
PV-005342454008	30.386	PV-005342454008 30.386
PV-005342461127	30.596	PV-005342461127 30.596
PV-005342461128	25.297	PV-005342461128 25.297
PV-005342461129	28.789	PV-005342461129 28.789
PV-005342481777	29.217	PV-005342481777 29.217
PV-005342484037	29.968	PV-005342484037 29.968
PV-005342518955	30.838	PV-005342518955 30.838
PV-005342523649	26.86	PV-005342523649 26.860
PV-005342539008	28.934	PV-005342539008 28.934
PV-005342553371	30.782	PV-005342553371 30.782
PV-005342574278	25.586	PV-005342574278 25.586
PV-005342575385	27.649	PV-005342575385 27.649
PV-005342616279	28.25	PV-005342616279 28.250
PV-005342622971	31.607	PV-005342622971 31.607
PV-005342622972	29.52	PV-005342622972 29.520
PV-005342622973	29.114	PV-005342622973 29.114
PV-005342651840	31.188	PV-005342651840 31.188
PV-005342660248	31.6	PV-005342660248 31.600
PV-005342688055	25.919	PV-005342688055 25.919
PV-005342689792	29.981	PV-005342689792 29.981
PV-005342690156	29.002	PV-005342690156 29.002
PV-005342718121	31.795	PV-005342718121 31.795
PV-005342741659	28.794	PV-005342741659 28.794
PV-005342741660	28.146	PV-005342741660 28.146
PV-005342761448	31.077	PV-005342761448 31.077
PV-005342763037	32.483	PV-005342763037 32.483
PV-005342763038	31.562	PV-005342763038 31.562
PV-005342763039	26.856	PV-005342763039 26.856
PV-005342764801	31.038	PV-005342764801 31.038
PV-005342764802	29.339	PV-005342764802 29.339
PV-005342764803	30.857	PV-005342764803 30.857
PV-005342774491	27.687	PV-005342774491 27.687
PV-005342780939	30.738	PV-005342780939 30.738
PV-005342784963	28.174	PV-005342784963 28.174
PV-005342799935	29.543	PV-005342799935 29.543
PV-005342855870	29.698	PV-005342855870 29.698
PV-005342876377	29.257	PV-005342876377 29.257
PV-005342880627	29.934	PV-005342880627 29.934
PV-005342891267	30.402	PV-005342891267 30.402
PV-005342891268	27.551	PV-005342891268 27.551
PV-005342900915	27.028	PV-005342900915 27.028
PV-005342925728	28.957	PV-005342925728 28.957
PV-005342925729	31.206	PV-005342925729 31.206
PV-005342925730	30.33	PV-005342925730 30.330
PV-005342932234	28.481	PV-005342932234 28.481
PV-005342950481	29.446	PV-005342950481 29.446
PV-005342983248	27.551	PV-005342983248 27.551
PV-005342987332	31.463	PV-005342987332 31.463
PV-005342995246	30.367	PV-005342995246 30.367
PV-005342997946	29.999	PV-005342997946 29.999
PV-005343009037	26.883	PV-005343009037 26.883
PV-005343019912	28.844	PV-005343019912 28.844
PV-005343034559	29.14	PV-005343034559 29.140
PV-005343079048	25.403	PV-005343079048 25.403
PV-005343087416	26.786	PV-005343087416 26.786
PV-005343154321	26.073	PV-005343154321 26.073
PV-005343154322	28.979	PV-005343154322 28.979
PV-005343154323	28.489	PV-005343154323 28.489
PV-005343154512	27.066	PV-005343154512 27.066
PV-005343173625	30.975	PV-005343173625 30.975
PV-005343182519	29.902	PV-005343182519 29.902
PV-005343237031	29.199	PV-005343237031 29.199
PV-005343242037	30.339	PV-005343242037 30.339
PV-005343285164	29.814	PV-005343285164 29.814
PV-005343286921	28.652	PV-005343286921 28.652
PV-005343286922	31.476	PV-005343286922 31.476
PV-005343289675	29.987	PV-005343289675 29.987
PV-005343292153	31.002	PV-005343292153 31.002
PV-005343293518	29.728	PV-005343293518 29.728
PV-005343296631	28.365	PV-005343296631 28.365
PV-005343296632	30.691	PV-005343296632 30.691
PV-005343296633	28.971	PV-005343296633 28.971
PV-005343314514	27.21	PV-005343314514 27.210
PV-005343336780	29.084	PV-005343336780 29.084
PV-005343342965	27.211	PV-005343342965 27.211
PV-005343350159	29.19	PV-005343350159 29.190
PV-005343375395	31.223	PV-005343375395 31.223
PV-005343468067	26.249	PV-005343468067 26.249
PV-005343471539	27.078	PV-005343471539 27.078
PV-005343471540	28.789	PV-005343471540 28.789
PV-005343478648	28.759	PV-005343478648 28.759
PV-005343479001	27.669	PV-005343479001 27.669
PV-005343522078	27.244	PV-005343522078 27.244
PV-005343522079	31.556	PV-005343522079 31.556
PV-005343547530	29.084	PV-005343547530 29.084
PV-005343559576	26.552	PV-005343559576 26.552
PV-005343566472	31.287	PV-005343566472 31.287
PV-005343566473	29.324	PV-005343566473 29.324
PV-005343566474	30.191	PV-005343566474 30.191
PV-005343566844	29.053	PV-005343566844 29.053
PV-005343584812	28.971	PV-005343584812 28.971
PV-005343585019	29.763	PV-005343585019 29.763
PV-005343604663	31.55	PV-005343604663 31.550
PV-005343605986	31.527	PV-005343605986 31.527
PV-005343630029	30.113	PV-005343630029 30.113
PV-005343630030	27.912	PV-005343630030 27.912
PV-005343630031	28.317	PV-005343630031 28.317
PV-005343634089	31.403	PV-005343634089 31.403
PV-005343733663	27.573	PV-005343733663 27.573
PV-005343735748	25.495	PV-005343735748 25.495
PV-005343746871	30.445	PV-005343746871 30.445
PV-005343750634	26.79	PV-005343750634 26.790
PV-005343770180	30.052	PV-005343770180 30.052
PV-005343785164	29.428	PV-005343785164 29.428
PV-005343796787	28.736	PV-005343796787 28.736
PV-005343796934	30.596	PV-005343796934 30.596
PV-005343796935	29.96	PV-005343796935 29.960
PV-005343796936	31.253	PV-005343796936 31.253
PV-005343813573	29.2	PV-005343813573 29.200
PV-005343813574	30.018	PV-005343813574 30.018
PV-005343847281	26.027	PV-005343847281 26.027
PV-005343849403	28.677	PV-005343849403 28.677
PV-005343879179	26.652	PV-005343879179 26.652
PV-005343899443	29.049	PV-005343899443 29.049
PV-005343899444	31.268	PV-005343899444 31.268
PV-005343899445	25.903	PV-005343899445 25.903
PV-005343904033	30.645	PV-005343904033 30.645
PV-005343904034	30.508	PV-005343904034 30.508
PV-005343904035	28.656	PV-005343904035 28.656
PV-005343986797	29.909	PV-005343986797 29.909
PV-005344008404	26.626	PV-005344008404 26.626
PV-005344025988	29.613	PV-005344025988 29.613
PV-005344069746	30.362	PV-005344069746 30.362
PV-005344083976	25.926	PV-005344083976 25.926
PV-005344087819	29.141	PV-005344087819 29.141
PV-005344087820	29.099	PV-005344087820 29.099
PV-005344097648	27.082	PV-005344097648 27.082
PV-005344104267	28.711	PV-005344104267 28.711
PV-005344104268	31.158	PV-005344104268 31.158
PV-005344104269	29.687	PV-005344104269 29.687
PV-005344109535	30.429	PV-005344109535 30.429
PV-005344109536	30.859	PV-005344109536 30.859
PV-005344144347	26.147	PV-005344144347 26.147
PV-005344144348	30.034	PV-005344144348 30.034
PV-005344144349	31.154	PV-005344144349 31.154
PV-005344155389	28.904	PV-005344155389 28.904
PV-005344155390	26.664	PV-005344155390 26.664
PV-005344155391	31.398	PV-005344155391 31.398
PV-005344186477	30.617	PV-005344186477 30.617
PV-005344191063	30.538	PV-005344191063 30.538
PV-005344191064	26.162	PV-005344191064 26.162
PV-005344191065	26.806	PV-005344191065 26.806
PV-005344208240	31.018	PV-005344208240 31.018
PV-005344223296	26.603	PV-005344223296 26.603
PV-005344226661	30.188	PV-005344226661 30.188
PV-005344227812	25.469	PV-005344227812 25.469
PV-005344227813	30.056	PV-005344227813 30.056
PV-005344272222	32.225	PV-005344272222 32.225
PV-005344296440	27.659	PV-005344296440 27.659
PV-005344305411	28.856	PV-005344305411 28.856
PV-005344361547	27.989	PV-005344361547 27.989
PV-005344418542	30.789	PV-005344418542 30.789
PV-005344483295	28.527	PV-005344483295 28.527
PV-005344483296	30.586	PV-005344483296 30.586
PV-005344483297	29.763	PV-005344483297 29.763
PV-005344497743	29.068	PV-005344497743 29.068
PV-005344506824	27.659	PV-005344506824 27.659
PV-005344508362	26.411	PV-005344508362 26.411
PV-005344517585	27.712	PV-005344517585 27.712
PV-005344517586	31.444	PV-005344517586 31.444
PV-005344517587	30.598	PV-005344517587 30.598
PV-005344526112	27.336	PV-005344526112 27.336
PV-005344531589	30.432	PV-005344531589 30.432
PV-005344546794	28.417	PV-005344546794 28.417
PV-005344546795	28.613	PV-005344546795 28.613
PV-005344568873	29.419	PV-005344568873 29.419
PV-005344572253	30.044	PV-005344572253 30.044
PV-005344572254	26.352	PV-005344572254 26.352
PV-005344572255	29.518	PV-005344572255 29.518
PV-005344572508	29.252	PV-005344572508 29.252
PV-005344583217	29.887	PV-005344583217 29.887
PV-005344583218	30.616	PV-005344583218 30.616
PV-005344583219	29.06	PV-005344583219 29.060
PV-005344599415	29.347	PV-005344599415 29.347
PV-005344601807	31.124	PV-005344601807 31.124
PV-005344601808	30.88	PV-005344601808 30.880
PV-005344643242	28.945	PV-005344643242 28.945
PV-005344644325	30.68	PV-005344644325 30.680
PV-005344644326	29.142	PV-005344644326 29.142
PV-005344644327	29.325	PV-005344644327 29.325
PV-005344648435	30.524	PV-005344648435 30.524
PV-005344664054	28.189	PV-005344664054 28.189
PV-005344669457	28.524	PV-005344669457 28.524
PV-005344681813	26.385	PV-005344681813 26.385
PV-005344689453	29.845	PV-005344689453 29.845
PV-005344711947	29.386	PV-005344711947 29.386
PV-005344721994	29.084	PV-005344721994 29.084
PV-005344737129	31.67	PV-005344737129 31.670
PV-005344745847	28.551	PV-005344745847 28.551
PV-005344751542	31.041	PV-005344751542 31.041
PV-005344783222	29.993	PV-005344783222 29.993
PV-005344783223	28.845	PV-005344783223 28.845
PV-005344783224	30.57	PV-005344783224 30.570
PV-005344784065	29.17	PV-005344784065 29.170
PV-005344808606	31.209	PV-005344808606 31.209
PV-005344826976	30.249	PV-005344826976 30.249
PV-005344859526	31.385	PV-005344859526 31.385
PV-005344877342	29.801	PV-005344877342 29.801
PV-005344877343	28.925	PV-005344877343 28.925
PV-005344883843	29.939	PV-005344883843 29.939
PV-005344883921	28.533	PV-005344883921 28.533
PV-005344883922	29.622	PV-005344883922 29.622
PV-005344883923	26.254	PV-005344883923 26.254
PV-005344892479	28.773	PV-005344892479 28.773
PV-005344899068	29.884	PV-005344899068 29.884
PV-005344899380	30.955	PV-005344899380 30.955
PV-005344936960	30.869	PV-005344936960 30.869
PV-005344936961	29.223	PV-005344936961 29.223
PV-005344968534	31.356	PV-005344968534 31.356
PV-005344968535	29.089	PV-005344968535 29.089
PV-005344973364	30.0	PV-005344973364 30.000
PV-005344979892	26.225	PV-005344979892 26.225
PV-005344987881	25.694	PV-005344987881 25.694
PV-005345017729	28.436	PV-005345017729 28.436
PV-005345042147	26.808	PV-005345042147 26.808
PV-005345047063	29.937	PV-005345047063 29.937
PV-005345047064	29.07	PV-005345047064 29.070
PV-005345047065	31.227	PV-005345047065 31.227
PV-005345049233	30.589	PV-005345049233 30.589
PV-005345067301	31.216	PV-005345067301 31.216
PV-005345067302	26.594	PV-005345067302 26.594
PV-005345067303	27.113	PV-005345067303 27.113
PV-005345105336	30.478	PV-005345105336 30.478
PV-005345111083	30.888	PV-005345111083 30.888
PV-005345111084	30.61	PV-005345111084 30.610
PV-005345120234	29.131	PV-005345120234 29.131
PV-005345134752	30.096	PV-005345134752 30.096
PV-005345138591	26.82	PV-005345138591 26.820
PV-005345157244	30.712	PV-005345157244 30.712
PV-005345160294	29.143	PV-005345160294 29.143
PV-005345183171	28.492	PV-005345183171 28.492
PV-005345211013	29.92	PV-005345211013 29.920
PV-005345211571	28.806	PV-005345211571 28.806
PV-005345259434	30.457	PV-005345259434 30.457
PV-005345265141	31.368	PV-005345265141 31.368
PV-005345286046	29.268	PV-005345286046 29.268
PV-005345292335	30.683	PV-005345292335 30.683
PV-005345292336	31.675	PV-005345292336 31.675
PV-005345299939	27.173	PV-005345299939 27.173
PV-005345299940	31.025	PV-005345299940 31.025
PV-005345299941	25.56	PV-005345299941 25.560
PV-005345322129	31.215	PV-005345322129 31.215
PV-005345322130	29.223	PV-005345322130 29.223
PV-005345322131	26.643	PV-005345322131 26.643
PV-005345329737	28.563	PV-005345329737 28.563
PV-005345344988	30.512	PV-005345344988 30.512
PV-005345344989	30.85	PV-005345344989 30.850
PV-005345400535	29.556	PV-005345400535 29.556
PV-005345402841	28.695	PV-005345402841 28.695
PV-005345405889	27.992	PV-005345405889 27.992
PV-005345405890	30.681	PV-005345405890 30.681
PV-005345405891	28.597	PV-005345405891 28.597
PV-005345408542	31.115	PV-005345408542 31.115
PV-005345428463	27.291	PV-005345428463 27.291
PV-005345428464	30.047	PV-005345428464 30.047
PV-005345428465	32.918	PV-005345428465 32.918
PV-005345438235	31.195	PV-005345438235 31.195
PV-005345457972	29.348	PV-005345457972 29.348
PV-005345471226	29.286	PV-005345471226 29.286
PV-005345486163	30.964	PV-005345486163 30.964
PV-005345486164	26.259	PV-005345486164 26.259
PV-005345486165	31.438	PV-005345486165 31.438
PV-005345486166	28.234	PV-005345486166 28.234
PV-005345524555	29.815	PV-005345524555 29.815
PV-005345524557	28.841	PV-005345524557 28.841
PV-005345528733	28.473	PV-005345528733 28.473
PV-005345531599	29.339	PV-005345531599 29.339
PV-005345531600	28.624	PV-005345531600 28.624
PV-005345531601	27.929	PV-005345531601 27.929
PV-005345541821	26.175	PV-005345541821 26.175
PV-005345542778	31.625	PV-005345542778 31.625
PV-005345553050	30.916	PV-005345553050 30.916
PV-005345615469	29.792	PV-005345615469 29.792
PV-005345619649	27.757	PV-005345619649 27.757
PV-005345624846	28.961	PV-005345624846 28.961
PV-005345624847	30.741	PV-005345624847 30.741
PV-005345624848	29.145	PV-005345624848 29.145
PV-005345644908	29.255	PV-005345644908 29.255
PV-005345656293	29.667	PV-005345656293 29.667
PV-005345670889	25.673	PV-005345670889 25.673
PV-005345677284	26.008	PV-005345677284 26.008
PV-005345683892	30.694	PV-005345683892 30.694
PV-005345684046	30.727	PV-005345684046 30.727
PV-005345684047	29.507	PV-005345684047 29.507
PV-005345684048	30.158	PV-005345684048 30.158
PV-005345770621	31.319	PV-005345770621 31.319
PV-005345773143	30.188	PV-005345773143 30.188
PV-005345789973	30.999	PV-005345789973 30.999
PV-005345792494	29.185	PV-005345792494 29.185
PV-005345792495	30.679	PV-005345792495 30.679
PV-005345797520	27.356	PV-005345797520 27.356
PV-005345800513	28.224	PV-005345800513 28.224
PV-005345822413	26.695	PV-005345822413 26.695
PV-005345833859	29.931	PV-005345833859 29.931
PV-005345835024	30.622	PV-005345835024 30.622
PV-005345835025	31.55	PV-005345835025 31.550
PV-005345835026	29.294	PV-005345835026 29.294
PV-005345847668	27.847	PV-005345847668 27.847
PV-005345852029	26.154	PV-005345852029 26.154
PV-005345852030	30.77	PV-005345852030 30.770
PV-005345852031	29.443	PV-005345852031 29.443
PV-005345869024	30.827	PV-005345869024 30.827
PV-005345927581	28.737	PV-005345927581 28.737
PV-005345936461	29.679	PV-005345936461 29.679
PV-005345937045	26.385	PV-005345937045 26.385
PV-005345961514	30.246	PV-005345961514 30.246
PV-005345961515	25.594	PV-005345961515 25.594
PV-005345962978	28.953	PV-005345962978 28.953
PV-005345976051	28.829	PV-005345976051 28.829
PV-005345982839	27.487	PV-005345982839 27.487
PV-005345987921	25.92	PV-005345987921 25.920
PV-005345999474	28.926	PV-005345999474 28.926
PV-005346031362	30.071	PV-005346031362 30.071
PV-005346055789	31.34	PV-005346055789 31.340
PV-005346061552	30.417	PV-005346061552 30.417
PV-005346063805	26.413	PV-005346063805 26.413
PV-005346074041	29.776	PV-005346074041 29.776
PV-005346075213	29.489	PV-005346075213 29.489
PV-005346081421	29.503	PV-005346081421 29.503
PV-005346081422	31.111	PV-005346081422 31.111
PV-005346081423	29.138	PV-005346081423 29.138
PV-005346085504	29.246	PV-005346085504 29.246
PV-005346087211	29.091	PV-005346087211 29.091
PV-005346087212	25.223	PV-005346087212 25.223
PV-005346100408	28.576	PV-005346100408 28.576
PV-005346109853	29.474	PV-005346109853 29.474
PV-005346114702	30.336	PV-005346114702 30.336
PV-005346114703	28.693	PV-005346114703 28.693
PV-005346114704	30.072	PV-005346114704 30.072
PV-005346119030	28.382	PV-005346119030 28.382
PV-005346119031	31.162	PV-005346119031 31.162
PV-005346119032	29.835	PV-005346119032 29.835
PV-005346119874	32.308	PV-005346119874 32.308
PV-005346120828	29.401	PV-005346120828 29.401
PV-005346122674	30.739	PV-005346122674 30.739
PV-005346157659	29.351	PV-005346157659 29.351
PV-005346164077	27.363	PV-005346164077 27.363
PV-005346168697	29.386	PV-005346168697 29.386
PV-005346174207	27.467	PV-005346174207 27.467
PV-005346197768	29.874	PV-005346197768 29.874
PV-005346204237	28.901	PV-005346204237 28.901
PV-005346217104	29.106	PV-005346217104 29.106
PV-005346240053	29.975	PV-005346240053 29.975
PV-005346243291	29.608	PV-005346243291 29.608
PV-005346243292	29.614	PV-005346243292 29.614
PV-005346243293	27.131	PV-005346243293 27.131
PV-005346245116	26.323	PV-005346245116 26.323
PV-005346277515	25.711	PV-005346277515 25.711
PV-005346277516	29.293	PV-005346277516 29.293
PV-005346289821	29.526	PV-005346289821 29.526
PV-005346304311	26.974	PV-005346304311 26.974
PV-005346316869	29.47	PV-005346316869 29.470
PV-005346320635	29.671	PV-005346320635 29.671
PV-005346332573	25.829	PV-005346332573 25.829
PV-005346337430	26.96	PV-005346337430 26.960
PV-005346393387	26.811	PV-005346393387 26.811
PV-005346411668	30.2	PV-005346411668 30.200
PV-005346425587	31.973	PV-005346425587 31.973
PV-005346469387	28.552	PV-005346469387 28.552
PV-005346475764	26.707	PV-005346475764 26.707
PV-005346479595	26.315	PV-005346479595 26.315
PV-005346484667	32.17	PV-005346484667 32.170
PV-005346495184	28.982	PV-005346495184 28.982
PV-005346499493	29.569	PV-005346499493 29.569
PV-005346547014	32.392	PV-005346547014 32.392
PV-005346547015	29.813	PV-005346547015 29.813
PV-005346561118	29.13	PV-005346561118 29.130
PV-005346585540	27.406	PV-005346585540 27.406
PV-005346612877	30.582	PV-005346612877 30.582
PV-005346612878	30.295	PV-005346612878 30.295
PV-005346612879	31.354	PV-005346612879 31.354
PV-005346615040	30.698	PV-005346615040 30.698
PV-005346620725	29.418	PV-005346620725 29.418
PV-005346645806	30.378	PV-005346645806 30.378
PV-005346661226	25.827	PV-005346661226 25.827
PV-005346667623	26.625	PV-005346667623 26.625
PV-005346667624	29.023	PV-005346667624 29.023
PV-005346667625	29.402	PV-005346667625 29.402
PV-005346668021	28.412	PV-005346668021 28.412
PV-005346694058	28.987	PV-005346694058 28.987
PV-005346698674	30.466	PV-005346698674 30.466
PV-005346728191	27.115	PV-005346728191 27.115
PV-005346728192	26.928	PV-005346728192 26.928
PV-005346728193	30.644	PV-005346728193 30.644
PV-005346732093	29.834	PV-005346732093 29.834
PV-005346753264	30.501	PV-005346753264 30.501
PV-005346755055	29.53	PV-005346755055 29.530
PV-005346780884	27.263	PV-005346780884 27.263
PV-005346794459	30.507	PV-005346794459 30.507
PV-005346798761	28.468	PV-005346798761 28.468
PV-005346808496	31.998	PV-005346808496 31.998
