ligand_id	barrier_energy	job_id	barrier_file	barrier_line
PV-007042673906	31.93869999999965	5	ligand_barriers_JOB_5.txt	"PV-007042673906	1	31.93869999999965"
PV-007043053727	29.390300000007283	5	ligand_barriers_JOB_5.txt	"PV-007043053727	1	29.390300000007283"
PV-007043093185	28.88410000001136	5	ligand_barriers_JOB_5.txt	"PV-007043093185	1	28.88410000001136"
PV-007043175857	27.000400000002404	5	ligand_barriers_JOB_5.txt	"PV-007043175857	1	27.000400000002404"
PV-007043333210	25.914000000017314	5	ligand_barriers_JOB_5.txt	"PV-007043333210	1	25.914000000017314"
PV-007043471917	28.897499999999066	5	ligand_barriers_JOB_5.txt	"PV-007043471917	1	28.897499999999066"
PV-007043545950	27.514999999999066	5	ligand_barriers_JOB_5.txt	"PV-007043545950	1	27.514999999999066"
PV-007043682906	30.46789999999497	5	ligand_barriers_JOB_5.txt	"PV-007043682906	1	30.46789999999497"
PV-007043867571	25.421700000015438	5	ligand_barriers_JOB_5.txt	"PV-007043867571	1	25.421700000015438"
PV-007044752748	28.71390000000019	5	ligand_barriers_JOB_5.txt	"PV-007044752748	1	28.71390000000019"
PV-007044758412	29.777800000000557	5	ligand_barriers_JOB_5.txt	"PV-007044758412	1	29.777800000000557"
PV-007044941482	31.738200000001335	5	ligand_barriers_JOB_5.txt	"PV-007044941482	1	31.738200000001335"
PV-007044941483	26.3592999999959	5	ligand_barriers_JOB_5.txt	"PV-007044941483	1	26.3592999999959"
PV-007044941484	30.671700000001497	5	ligand_barriers_JOB_5.txt	"PV-007044941484	1	30.671700000001497"
PV-007044941485	30.911299999997226	5	ligand_barriers_JOB_5.txt	"PV-007044941485	1	30.911299999997226"
PV-007045572173	29.921100000002607	5	ligand_barriers_JOB_5.txt	"PV-007045572173	1	29.921100000002607"
PV-007045655266	28.521699999998127	5	ligand_barriers_JOB_5.txt	"PV-007045655266	1	28.521699999998127"
PV-007045905923	28.75350000000521	5	ligand_barriers_JOB_5.txt	"PV-007045905923	1	28.75350000000521"
PV-007045964445	31.47400000000001	5	ligand_barriers_JOB_5.txt	"PV-007045964445	1	31.47400000000001"
PV-007046066448	28.522199999997575	5	ligand_barriers_JOB_5.txt	"PV-007046066448	1	28.522199999997575"
PV-007046158451	27.963800000011915	5	ligand_barriers_JOB_5.txt	"PV-007046158451	1	27.963800000011915"
PV-007046388555	30.596999999994768	5	ligand_barriers_JOB_5.txt	"PV-007046388555	1	30.596999999994768"
PV-007046523052	29.1223000000002	5	ligand_barriers_JOB_5.txt	"PV-007046523052	1	29.1223000000002"
PV-007046708323	27.654700000002414	5	ligand_barriers_JOB_5.txt	"PV-007046708323	1	27.654700000002414"
PV-007046910653	31.01369999999797	5	ligand_barriers_JOB_5.txt	"PV-007046910653	1	31.01369999999797"
PV-007047002831	27.571199999996637	5	ligand_barriers_JOB_5.txt	"PV-007047002831	1	27.571199999996637"
PV-007047130869	29.627799999998334	5	ligand_barriers_JOB_5.txt	"PV-007047130869	1	29.627799999998334"
PV-007047231391	30.40249999999199	5	ligand_barriers_JOB_5.txt	"PV-007047231391	1	30.40249999999199"
PV-007047764174	28.879799999994983	5	ligand_barriers_JOB_5.txt	"PV-007047764174	1	28.879799999994983"
PV-007047773555	29.195900000012113	5	ligand_barriers_JOB_5.txt	"PV-007047773555	1	29.195900000012113"
PV-007047989905	27.755800000002424	5	ligand_barriers_JOB_5.txt	"PV-007047989905	1	27.755800000002424"
PV-007048158903	31.00859999999722	5	ligand_barriers_JOB_5.txt	"PV-007048158903	1	31.00859999999722"
PV-007048158904	25.30959999999682	5	ligand_barriers_JOB_5.txt	"PV-007048158904	1	25.30959999999682"
PV-007048448237	26.559000000006325	5	ligand_barriers_JOB_5.txt	"PV-007048448237	1	26.559000000006325"
PV-007048710413	30.534499999994413	5	ligand_barriers_JOB_5.txt	"PV-007048710413	1	30.534499999994413"
PV-007048978970	30.430800000000204	5	ligand_barriers_JOB_5.txt	"PV-007048978970	1	30.430800000000204"
PV-007049131159	26.0219000000093	5	ligand_barriers_JOB_5.txt	"PV-007049131159	1	26.0219000000093"
PV-007049485250	29.54630000000354	5	ligand_barriers_JOB_5.txt	"PV-007049485250	1	29.54630000000354"
PV-007049999445	30.380100000004468	5	ligand_barriers_JOB_5.txt	"PV-007049999445	1	30.380100000004468"
PV-007050393411	28.927100000002596	5	ligand_barriers_JOB_5.txt	"PV-007050393411	1	28.927100000002596"
PV-007050987941	28.934999999992733	5	ligand_barriers_JOB_5.txt	"PV-007050987941	1	28.934999999992733"
PV-007051412056	26.442899999999813	5	ligand_barriers_JOB_5.txt	"PV-007051412056	1	26.442899999999813"
PV-007051727088	27.841300000004658	5	ligand_barriers_JOB_5.txt	"PV-007051727088	1	27.841300000004658"
PV-007051821859	29.4464000000015	5	ligand_barriers_JOB_5.txt	"PV-007051821859	1	29.4464000000015"
PV-007052081269	29.903100000001878	5	ligand_barriers_JOB_5.txt	"PV-007052081269	1	29.903100000001878"
PV-007052282066	28.79240000000521	5	ligand_barriers_JOB_5.txt	"PV-007052282066	1	28.79240000000521"
PV-007052282067	28.44250000000502	5	ligand_barriers_JOB_5.txt	"PV-007052282067	1	28.44250000000502"
PV-007052282068	30.095400000002595	5	ligand_barriers_JOB_5.txt	"PV-007052282068	1	30.095400000002595"
PV-007052282069	29.968200000000024	5	ligand_barriers_JOB_5.txt	"PV-007052282069	1	29.968200000000024"
PV-007052691645	29.72330000000077	5	ligand_barriers_JOB_5.txt	"PV-007052691645	1	29.72330000000077"
PV-007052691646	26.18019999999348	5	ligand_barriers_JOB_5.txt	"PV-007052691646	1	26.18019999999348"
PV-007052691647	27.873899999999995	5	ligand_barriers_JOB_5.txt	"PV-007052691647	1	27.873899999999995"
PV-007053137849	29.691599999994406	5	ligand_barriers_JOB_5.txt	"PV-007053137849	1	29.691599999994406"
PV-007053192713	28.588000000006705	5	ligand_barriers_JOB_5.txt	"PV-007053192713	1	28.588000000006705"
PV-007053255533	30.501300000001862	5	ligand_barriers_JOB_5.txt	"PV-007053255533	1	30.501300000001862"
PV-007053335304	26.811999999994686	5	ligand_barriers_JOB_5.txt	"PV-007053335304	1	26.811999999994686"
PV-007053357298	31.27649999999889	5	ligand_barriers_JOB_5.txt	"PV-007053357298	1	31.27649999999889"
PV-007053974072	29.081700000005764	5	ligand_barriers_JOB_5.txt	"PV-007053974072	1	29.081700000005764"
PV-007054025003	30.535300000001307	5	ligand_barriers_JOB_5.txt	"PV-007054025003	1	30.535300000001307"
PV-007054125862	28.783700000009684	5	ligand_barriers_JOB_5.txt	"PV-007054125862	1	28.783700000009684"
PV-007054345127	29.323400000006323	5	ligand_barriers_JOB_5.txt	"PV-007054345127	1	29.323400000006323"
PV-007054550955	29.037200000002603	5	ligand_barriers_JOB_5.txt	"PV-007054550955	1	29.037200000002603"
PV-007054620413	25.33709999998137	5	ligand_barriers_JOB_5.txt	"PV-007054620413	1	25.33709999998137"
PV-007054800949	26.554200000003167	5	ligand_barriers_JOB_5.txt	"PV-007054800949	1	26.554200000003167"
PV-007054975260	27.7554999999931	5	ligand_barriers_JOB_5.txt	"PV-007054975260	1	27.7554999999931"
PV-007055021719	30.056099999993847	5	ligand_barriers_JOB_5.txt	"PV-007055021719	1	30.056099999993847"
PV-007055226631	25.91329999999608	5	ligand_barriers_JOB_5.txt	"PV-007055226631	1	25.91329999999608"
PV-007055448281	30.743500000000658	5	ligand_barriers_JOB_5.txt	"PV-007055448281	1	30.743500000000658"
PV-007055448282	29.69849999999758	5	ligand_barriers_JOB_5.txt	"PV-007055448282	1	29.69849999999758"
PV-007055546926	29.04929999999385	5	ligand_barriers_JOB_5.txt	"PV-007055546926	1	29.04929999999385"
PV-007055632616	29.229400000006514	5	ligand_barriers_JOB_5.txt	"PV-007055632616	1	29.229400000006514"
PV-007055637175	30.587500000000006	5	ligand_barriers_JOB_5.txt	"PV-007055637175	1	30.587500000000006"
PV-007056115291	29.039899999992926	5	ligand_barriers_JOB_5.txt	"PV-007056115291	1	29.039899999992926"
PV-007056784460	30.40099999999703	5	ligand_barriers_JOB_5.txt	"PV-007056784460	1	30.40099999999703"
PV-007056850623	31.07290000000151	5	ligand_barriers_JOB_5.txt	"PV-007056850623	1	31.07290000000151"
PV-007057524957	29.75110000000261	5	ligand_barriers_JOB_5.txt	"PV-007057524957	1	29.75110000000261"
PV-007058527640	30.117000000001116	5	ligand_barriers_JOB_5.txt	"PV-007058527640	1	30.117000000001116"
PV-007058527641	29.189400000001655	5	ligand_barriers_JOB_5.txt	"PV-007058527641	1	29.189400000001655"
PV-007058553435	27.513599999996078	5	ligand_barriers_JOB_5.txt	"PV-007058553435	1	27.513599999996078"
PV-007059530877	26.358100000001482	5	ligand_barriers_JOB_5.txt	"PV-007059530877	1	26.358100000001482"
PV-007059656261	28.20710000000539	5	ligand_barriers_JOB_5.txt	"PV-007059656261	1	28.20710000000539"
PV-007059679326	30.1138	5	ligand_barriers_JOB_5.txt	"PV-007059679326	1	30.1138"
PV-007059847407	26.08520000000148	5	ligand_barriers_JOB_5.txt	"PV-007059847407	1	26.08520000000148"
PV-007059897431	27.417199999997393	5	ligand_barriers_JOB_5.txt	"PV-007059897431	1	27.417199999997393"
PV-007060469974	26.545800000002792	5	ligand_barriers_JOB_5.txt	"PV-007060469974	1	26.545800000002792"
PV-007060868257	30.789999999997214	5	ligand_barriers_JOB_5.txt	"PV-007060868257	1	30.789999999997214"
PV-007060908611	30.65199999999925	5	ligand_barriers_JOB_5.txt	"PV-007060908611	1	30.65199999999925"
PV-007061143715	29.455699999997577	5	ligand_barriers_JOB_5.txt	"PV-007061143715	1	29.455699999997577"
PV-007061194988	31.0029000000041	5	ligand_barriers_JOB_5.txt	"PV-007061194988	1	31.0029000000041"
PV-007061760968	30.442600000004294	5	ligand_barriers_JOB_5.txt	"PV-007061760968	1	30.442600000004294"
PV-007062428081	30.92340000000037	5	ligand_barriers_JOB_5.txt	"PV-007062428081	1	30.92340000000037"
PV-007063436196	26.79460000000483	6	ligand_barriers_JOB_6.txt	"PV-007063436196	1	26.79460000000483"
PV-007063695731	31.889700000000015	6	ligand_barriers_JOB_6.txt	"PV-007063695731	1	31.889700000000015"
PV-007064169916	32.259300000002064	6	ligand_barriers_JOB_6.txt	"PV-007064169916	1	32.259300000002064"
PV-007064308904	26.331199999999356	6	ligand_barriers_JOB_6.txt	"PV-007064308904	1	26.331199999999356"
PV-007064446064	31.620899999999434	6	ligand_barriers_JOB_6.txt	"PV-007064446064	1	31.620899999999434"
PV-007064446065	28.419199999982297	6	ligand_barriers_JOB_6.txt	"PV-007064446065	1	28.419199999982297"
PV-007064446066	28.689400000003715	6	ligand_barriers_JOB_6.txt	"PV-007064446066	1	28.689400000003715"
PV-007064600778	27.9981000000003	6	ligand_barriers_JOB_6.txt	"PV-007064600778	1	27.9981000000003"
PV-007064602812	30.143000000000008	6	ligand_barriers_JOB_6.txt	"PV-007064602812	1	30.143000000000008"
PV-007064674571	29.722400000004644	6	ligand_barriers_JOB_6.txt	"PV-007064674571	1	29.722400000004644"
PV-007064706018	26.35189999997932	6	ligand_barriers_JOB_6.txt	"PV-007064706018	1	26.35189999997932"
PV-007064961495	28.807499999999717	6	ligand_barriers_JOB_6.txt	"PV-007064961495	1	28.807499999999717"
PV-007065031709	29.673699999993673	6	ligand_barriers_JOB_6.txt	"PV-007065031709	1	29.673699999993673"
PV-007065090308	26.99449999999683	6	ligand_barriers_JOB_6.txt	"PV-007065090308	1	26.99449999999683"
PV-007065653323	28.912200000003736	6	ligand_barriers_JOB_6.txt	"PV-007065653323	1	28.912200000003736"
PV-007065690034	28.23859999999869	6	ligand_barriers_JOB_6.txt	"PV-007065690034	1	28.23859999999869"
PV-007065894156	29.15579999999999	6	ligand_barriers_JOB_6.txt	"PV-007065894156	1	29.15579999999999"
PV-007066420761	28.602700000003725	6	ligand_barriers_JOB_6.txt	"PV-007066420761	1	28.602700000003725"
PV-007066450718	26.7417	6	ligand_barriers_JOB_6.txt	"PV-007066450718	1	26.7417"
PV-007066577646	27.203499999997586	6	ligand_barriers_JOB_6.txt	"PV-007066577646	1	27.203499999997586"
PV-007066685811	26.323400000003158	6	ligand_barriers_JOB_6.txt	"PV-007066685811	1	26.323400000003158"
PV-007067003430	26.62770000000502	6	ligand_barriers_JOB_6.txt	"PV-007067003430	1	26.62770000000502"
PV-007067505527	26.225399999993847	6	ligand_barriers_JOB_6.txt	"PV-007067505527	1	26.225399999993847"
PV-007067505528	28.975899999999083	6	ligand_barriers_JOB_6.txt	"PV-007067505528	1	28.975899999999083"
PV-007067505529	30.622500000003175	6	ligand_barriers_JOB_6.txt	"PV-007067505529	1	30.622500000003175"
PV-007067628660	27.537900000008754	6	ligand_barriers_JOB_6.txt	"PV-007067628660	1	27.537900000008754"
PV-007067807791	26.14519999999683	6	ligand_barriers_JOB_6.txt	"PV-007067807791	1	26.14519999999683"
PV-007067807792	29.4873999999946	6	ligand_barriers_JOB_6.txt	"PV-007067807792	1	29.4873999999946"
PV-007068046690	27.191399999995713	6	ligand_barriers_JOB_6.txt	"PV-007068046690	1	27.191399999995713"
PV-007068058308	30.470200000000574	6	ligand_barriers_JOB_6.txt	"PV-007068058308	1	30.470200000000574"
PV-007068143803	30.98740000000001	6	ligand_barriers_JOB_6.txt	"PV-007068143803	1	30.98740000000001"
PV-007068345015	26.00590000000204	6	ligand_barriers_JOB_6.txt	"PV-007068345015	1	26.00590000000204"
PV-007068524883	27.606499999994035	6	ligand_barriers_JOB_6.txt	"PV-007068524883	1	27.606499999994035"
PV-007068530255	28.5438000000013	6	ligand_barriers_JOB_6.txt	"PV-007068530255	1	28.5438000000013"
PV-007069203812	30.108500000001676	6	ligand_barriers_JOB_6.txt	"PV-007069203812	1	30.108500000001676"
PV-007069205925	30.148200000002056	6	ligand_barriers_JOB_6.txt	"PV-007069205925	1	30.148200000002056"
PV-007069692151	31.166199999995715	6	ligand_barriers_JOB_6.txt	"PV-007069692151	1	31.166199999995715"
PV-007069759124	27.145000000002337	6	ligand_barriers_JOB_6.txt	"PV-007069759124	1	27.145000000002337"
PV-007069909731	31.163499999989757	6	ligand_barriers_JOB_6.txt	"PV-007069909731	1	31.163499999989757"
PV-007070165485	30.767099999996272	6	ligand_barriers_JOB_6.txt	"PV-007070165485	1	30.767099999996272"
PV-007070241897	29.102700000005207	6	ligand_barriers_JOB_6.txt	"PV-007070241897	1	29.102700000005207"
PV-007071126905	30.10769999999945	6	ligand_barriers_JOB_6.txt	"PV-007071126905	1	30.10769999999945"
PV-007072189128	27.94560000000112	6	ligand_barriers_JOB_6.txt	"PV-007072189128	1	27.94560000000112"
PV-007072510229	26.747899999997	6	ligand_barriers_JOB_6.txt	"PV-007072510229	1	26.747899999997"
PV-007072723822	28.624400000005195	6	ligand_barriers_JOB_6.txt	"PV-007072723822	1	28.624400000005195"
PV-007072723823	29.765100000010808	6	ligand_barriers_JOB_6.txt	"PV-007072723823	1	29.765100000010808"
PV-007072723824	30.00069999999924	6	ligand_barriers_JOB_6.txt	"PV-007072723824	1	30.00069999999924"
PV-007073373206	25.57229999999795	6	ligand_barriers_JOB_6.txt	"PV-007073373206	1	25.57229999999795"
PV-007073393421	30.582699999998713	6	ligand_barriers_JOB_6.txt	"PV-007073393421	1	30.582699999998713"
PV-007073511812	27.049300000000915	6	ligand_barriers_JOB_6.txt	"PV-007073511812	1	27.049300000000915"
PV-007073580000	29.579899999996655	6	ligand_barriers_JOB_6.txt	"PV-007073580000	1	29.579899999996655"
PV-007073639323	29.777200000001688	6	ligand_barriers_JOB_6.txt	"PV-007073639323	1	29.777200000001688"
PV-007073714592	30.33130000000167	6	ligand_barriers_JOB_6.txt	"PV-007073714592	1	30.33130000000167"
PV-007073895088	31.081099999996844	6	ligand_barriers_JOB_6.txt	"PV-007073895088	1	31.081099999996844"
PV-007074377656	30.964699999999084	6	ligand_barriers_JOB_6.txt	"PV-007074377656	1	30.964699999999084"
PV-007074454728	25.890999999994783	6	ligand_barriers_JOB_6.txt	"PV-007074454728	1	25.890999999994783"
PV-007074530062	29.522700000003983	6	ligand_barriers_JOB_6.txt	"PV-007074530062	1	29.522700000003983"
PV-007074834647	28.21190000000148	6	ligand_barriers_JOB_6.txt	"PV-007074834647	1	28.21190000000148"
PV-007074961277	28.791900000005207	6	ligand_barriers_JOB_6.txt	"PV-007074961277	1	28.791900000005207"
PV-007075647595	28.298500000000363	6	ligand_barriers_JOB_6.txt	"PV-007075647595	1	28.298500000000363"
PV-007075953415	26.93159999999477	6	ligand_barriers_JOB_6.txt	"PV-007075953415	1	26.93159999999477"
PV-007075966979	30.34109999999703	6	ligand_barriers_JOB_6.txt	"PV-007075966979	1	30.34109999999703"
PV-007076133490	26.512800000002784	6	ligand_barriers_JOB_6.txt	"PV-007076133490	1	26.512800000002784"
PV-007076332827	31.831499999991802	6	ligand_barriers_JOB_6.txt	"PV-007076332827	1	31.831499999991802"
PV-007076458484	29.491699999999437	6	ligand_barriers_JOB_6.txt	"PV-007076458484	1	29.491699999999437"
PV-007076481759	29.45959999999759	6	ligand_barriers_JOB_6.txt	"PV-007076481759	1	29.45959999999759"
PV-007076666019	28.650699999998686	6	ligand_barriers_JOB_6.txt	"PV-007076666019	1	28.650699999998686"
PV-007076739263	25.732700000001675	6	ligand_barriers_JOB_6.txt	"PV-007076739263	1	25.732700000001675"
PV-007077042264	28.5643	6	ligand_barriers_JOB_6.txt	"PV-007077042264	1	28.5643"
PV-007077067681	31.90019999999738	6	ligand_barriers_JOB_6.txt	"PV-007077067681	1	31.90019999999738"
PV-007077676008	28.570400000005225	6	ligand_barriers_JOB_6.txt	"PV-007077676008	1	28.570400000005225"
PV-007077853095	29.447499999996094	6	ligand_barriers_JOB_6.txt	"PV-007077853095	1	29.447499999996094"
PV-007078009240	27.09610000000093	6	ligand_barriers_JOB_6.txt	"PV-007078009240	1	27.09610000000093"
PV-007078009241	27.07920000000205	6	ligand_barriers_JOB_6.txt	"PV-007078009241	1	27.07920000000205"
PV-007078009242	29.61009999999552	6	ligand_barriers_JOB_6.txt	"PV-007078009242	1	29.61009999999552"
PV-007078112627	25.62529999999601	6	ligand_barriers_JOB_6.txt	"PV-007078112627	1	25.62529999999601"
PV-007078145656	31.82920000000001	6	ligand_barriers_JOB_6.txt	"PV-007078145656	1	31.82920000000001"
PV-007078163806	28.82860000000838	6	ligand_barriers_JOB_6.txt	"PV-007078163806	1	28.82860000000838"
PV-007078279263	29.6646000000039	6	ligand_barriers_JOB_6.txt	"PV-007078279263	1	29.6646000000039"
PV-007078378620	28.32730000000484	6	ligand_barriers_JOB_6.txt	"PV-007078378620	1	28.32730000000484"
PV-007078559661	31.0320000000002	6	ligand_barriers_JOB_6.txt	"PV-007078559661	1	31.0320000000002"
PV-007078647324	26.465399999989373	6	ligand_barriers_JOB_6.txt	"PV-007078647324	1	26.465399999989373"
PV-007079028424	30.580700000001674	6	ligand_barriers_JOB_6.txt	"PV-007079028424	1	30.580700000001674"
PV-007079111942	26.71890000001045	6	ligand_barriers_JOB_6.txt	"PV-007079111942	1	26.71890000001045"
PV-007079386912	29.9873999999905	6	ligand_barriers_JOB_6.txt	"PV-007079386912	1	29.9873999999905"
PV-007080037948	29.610299999997032	6	ligand_barriers_JOB_6.txt	"PV-007080037948	1	29.610299999997032"
PV-007080037949	30.367200000001503	6	ligand_barriers_JOB_6.txt	"PV-007080037949	1	30.367200000001503"
PV-007080037950	30.210200000000544	6	ligand_barriers_JOB_6.txt	"PV-007080037950	1	30.210200000000544"
PV-007080408526	29.119699999999614	6	ligand_barriers_JOB_6.txt	"PV-007080408526	1	29.119699999999614"
PV-007080529607	25.392599999985833	6	ligand_barriers_JOB_6.txt	"PV-007080529607	1	25.392599999985833"
PV-007081165471	30.5980999999998	6	ligand_barriers_JOB_6.txt	"PV-007081165471	1	30.5980999999998"
PV-007081392677	32.91449999999179	6	ligand_barriers_JOB_6.txt	"PV-007081392677	1	32.91449999999179"
PV-007081398776	31.03049999999685	6	ligand_barriers_JOB_6.txt	"PV-007081398776	1	31.03049999999685"
PV-007081698591	29.503799999987688	6	ligand_barriers_JOB_6.txt	"PV-007081698591	1	29.503799999987688"
PV-007081751285	27.922699999996265	6	ligand_barriers_JOB_6.txt	"PV-007081751285	1	27.922699999996265"
PV-007081751286	30.332800000003182	6	ligand_barriers_JOB_6.txt	"PV-007081751286	1	30.332800000003182"
PV-007082168500	30.566999999995723	6	ligand_barriers_JOB_6.txt	"PV-007082168500	1	30.566999999995723"
PV-007082168501	26.851499999997014	6	ligand_barriers_JOB_6.txt	"PV-007082168501	1	26.851499999997014"
PV-007082280656	29.26329999999999	6	ligand_barriers_JOB_6.txt	"PV-007082280656	1	29.26329999999999"
PV-007082367853	30.70559999999869	6	ligand_barriers_JOB_6.txt	"PV-007082367853	1	30.70559999999869"
PV-007082547604	29.82239999999739	7	ligand_barriers_JOB_7.txt	"PV-007082547604	1	29.82239999999739"
PV-007082633498	29.233799999999984	7	ligand_barriers_JOB_7.txt	"PV-007082633498	1	29.233799999999984"
PV-007082880442	30.150499999992554	7	ligand_barriers_JOB_7.txt	"PV-007082880442	1	30.150499999992554"
PV-007082885446	32.014900000001695	7	ligand_barriers_JOB_7.txt	"PV-007082885446	1	32.014900000001695"
PV-007082897283	31.285700000000023	7	ligand_barriers_JOB_7.txt	"PV-007082897283	1	31.285700000000023"
PV-007083711146	29.031199999994968	7	ligand_barriers_JOB_7.txt	"PV-007083711146	1	29.031199999994968"
PV-007083719651	30.155599999984915	7	ligand_barriers_JOB_7.txt	"PV-007083719651	1	30.155599999984915"
PV-007083926151	31.06949999999793	7	ligand_barriers_JOB_7.txt	"PV-007083926151	1	31.06949999999793"
PV-007084015923	29.329199999997023	7	ligand_barriers_JOB_7.txt	"PV-007084015923	1	29.329199999997023"
PV-007084088194	26.750999999997205	7	ligand_barriers_JOB_7.txt	"PV-007084088194	1	26.750999999997205"
PV-007084606721	29.560100000001295	7	ligand_barriers_JOB_7.txt	"PV-007084606721	1	29.560100000001295"
PV-007084734325	29.208599999996636	7	ligand_barriers_JOB_7.txt	"PV-007084734325	1	29.208599999996636"
PV-007084895153	26.968500000013222	7	ligand_barriers_JOB_7.txt	"PV-007084895153	1	26.968500000013222"
PV-007084925839	27.022300000009132	7	ligand_barriers_JOB_7.txt	"PV-007084925839	1	27.022300000009132"
PV-007085005589	27.751799999997765	7	ligand_barriers_JOB_7.txt	"PV-007085005589	1	27.751799999997765"
PV-007085005590	28.560100000002596	7	ligand_barriers_JOB_7.txt	"PV-007085005590	1	28.560100000002596"
PV-007085015275	26.032999999997845	7	ligand_barriers_JOB_7.txt	"PV-007085015275	1	26.032999999997845"
PV-007085015276	29.30630000000298	7	ligand_barriers_JOB_7.txt	"PV-007085015276	1	29.30630000000298"
PV-007085143991	29.337000000007635	7	ligand_barriers_JOB_7.txt	"PV-007085143991	1	29.337000000007635"
PV-007085402891	31.48660000000167	7	ligand_barriers_JOB_7.txt	"PV-007085402891	1	31.48660000000167"
PV-007085402892	28.97199999999254	7	ligand_barriers_JOB_7.txt	"PV-007085402892	1	28.97199999999254"
PV-007085402893	31.175200000001507	7	ligand_barriers_JOB_7.txt	"PV-007085402893	1	31.175200000001507"
PV-007085402894	31.471800000003164	7	ligand_barriers_JOB_7.txt	"PV-007085402894	1	31.471800000003164"
PV-007085402895	30.382199999997773	7	ligand_barriers_JOB_7.txt	"PV-007085402895	1	30.382199999997773"
PV-007085402896	26.25659999998994	7	ligand_barriers_JOB_7.txt	"PV-007085402896	1	26.25659999998994"
PV-007085452985	30.697499999994797	7	ligand_barriers_JOB_7.txt	"PV-007085452985	1	30.697499999994797"
PV-007085600085	31.202599999989555	7	ligand_barriers_JOB_7.txt	"PV-007085600085	1	31.202599999989555"
PV-007085904522	30.853800000003165	7	ligand_barriers_JOB_7.txt	"PV-007085904522	1	30.853800000003165"
PV-007086029747	26.148299999998617	7	ligand_barriers_JOB_7.txt	"PV-007086029747	1	26.148299999998617"
PV-007086029999	32.19460000000001	7	ligand_barriers_JOB_7.txt	"PV-007086029999	1	32.19460000000001"
PV-007086287442	30.37890000000168	7	ligand_barriers_JOB_7.txt	"PV-007086287442	1	30.37890000000168"
PV-007086312432	29.467499999999337	7	ligand_barriers_JOB_7.txt	"PV-007086312432	1	29.467499999999337"
PV-007086502414	26.108500000001857	7	ligand_barriers_JOB_7.txt	"PV-007086502414	1	26.108500000001857"
PV-007086988947	31.393199999999457	7	ligand_barriers_JOB_7.txt	"PV-007086988947	1	31.393199999999457"
PV-007087613330	31.63029999999813	7	ligand_barriers_JOB_7.txt	"PV-007087613330	1	31.63029999999813"
PV-007087706261	29.909500000002232	7	ligand_barriers_JOB_7.txt	"PV-007087706261	1	29.909500000002232"
PV-007087846996	29.197399999998698	7	ligand_barriers_JOB_7.txt	"PV-007087846996	1	29.197399999998698"
PV-007087868260	30.815099999999443	7	ligand_barriers_JOB_7.txt	"PV-007087868260	1	30.815099999999443"
PV-007087940453	29.951900000001675	7	ligand_barriers_JOB_7.txt	"PV-007087940453	1	29.951900000001675"
PV-007088076688	30.062500000003734	7	ligand_barriers_JOB_7.txt	"PV-007088076688	1	30.062500000003734"
PV-007088200679	31.166299999997218	7	ligand_barriers_JOB_7.txt	"PV-007088200679	1	31.166299999997218"
PV-007088200680	26.89989999999943	7	ligand_barriers_JOB_7.txt	"PV-007088200680	1	26.89989999999943"
PV-007088288334	26.6074000000039	7	ligand_barriers_JOB_7.txt	"PV-007088288334	1	26.6074000000039"
PV-007088541535	27.041800000002777	7	ligand_barriers_JOB_7.txt	"PV-007088541535	1	27.041800000002777"
PV-007088786476	28.981299999999063	7	ligand_barriers_JOB_7.txt	"PV-007088786476	1	28.981299999999063"
PV-007088813283	28.082199999995705	7	ligand_barriers_JOB_7.txt	"PV-007088813283	1	28.082199999995705"
PV-007088813284	30.100200000002978	7	ligand_barriers_JOB_7.txt	"PV-007088813284	1	30.100200000002978"
PV-007088813285	27.743100000012284	7	ligand_barriers_JOB_7.txt	"PV-007088813285	1	27.743100000012284"
PV-007088888466	30.988299999999427	7	ligand_barriers_JOB_7.txt	"PV-007088888466	1	30.988299999999427"
PV-007088948598	30.60870000000261	7	ligand_barriers_JOB_7.txt	"PV-007088948598	1	30.60870000000261"
PV-007089306512	26.99220000000223	7	ligand_barriers_JOB_7.txt	"PV-007089306512	1	26.99220000000223"
PV-007089337327	31.17320000000335	7	ligand_barriers_JOB_7.txt	"PV-007089337327	1	31.17320000000335"
PV-007089392978	28.79740000000035	7	ligand_barriers_JOB_7.txt	"PV-007089392978	1	28.79740000000035"
PV-007089611838	26.484999999993274	7	ligand_barriers_JOB_7.txt	"PV-007089611838	1	26.484999999993274"
PV-007090007541	30.140999999999806	7	ligand_barriers_JOB_7.txt	"PV-007090007541	1	30.140999999999806"
PV-007090007542	32.01929999999385	7	ligand_barriers_JOB_7.txt	"PV-007090007542	1	32.01929999999385"
PV-007090007543	26.396199999995886	7	ligand_barriers_JOB_7.txt	"PV-007090007543	1	26.396199999995886"
PV-007090040578	29.066600000001493	7	ligand_barriers_JOB_7.txt	"PV-007090040578	1	29.066600000001493"
PV-007090297254	31.8319000000041	7	ligand_barriers_JOB_7.txt	"PV-007090297254	1	31.8319000000041"
PV-007090704434	26.7567000000039	7	ligand_barriers_JOB_7.txt	"PV-007090704434	1	26.7567000000039"
PV-007090778750	29.125199999993484	7	ligand_barriers_JOB_7.txt	"PV-007090778750	1	29.125199999993484"
PV-007090914180	29.20510000000689	7	ligand_barriers_JOB_7.txt	"PV-007090914180	1	29.20510000000689"
PV-007091048395	30.231699999987324	7	ligand_barriers_JOB_7.txt	"PV-007091048395	1	30.231699999987324"
